  8002370.    590  19    1.   0.   0.   0.   0.   0.   0.   0.   8.19 144.
  8002370.    590  20    1.   0.   0.   0.   1.   0.   0.   0.   7.99 144.
  8002370.    590  26    1.   0.   0.   0.   0.   0.   1.   0.  15.99 288.
  8002370.    590  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    590  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    590  50    2.   0.   1.   0.   0.   0.   0.   0.   7.99 144.
  8002370.    590  51    2.   0.   1.   0.   1.   1.   0.   0.   7.99 144.
  8002370.    590  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    590  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8002370.    590  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8002370.    590  81    3.   0.   0.   1.   0.   0.   0.   0.   7.99 144.
  8002370.    590  82    3.   0.   0.   1.   1.   0.   0.   0.   7.99 144.
  8002370.    591  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    591  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    591  19    1.   0.   0.   0.   0.   0.   0.   0.   8.19 144.
  8002370.    591  20    1.   0.   0.   0.   1.   0.   0.   0.   7.99 144.
  8002370.    591  26    1.   0.   0.   0.   0.   0.   1.   0.  15.99 288.
  8002370.    591  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    591  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    591  50    2.   0.   1.   0.   0.   0.   0.   0.   7.99 144.
  8002370.    591  51    2.   0.   1.   0.   1.   1.   0.   0.   7.99 144.
  8002370.    591  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    591  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8002370.    591  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8002370.    591  81    3.   0.   0.   1.   0.   0.   0.   0.   7.99 144.
  8002370.    591  82    3.   0.   0.   1.   1.   0.   0.   0.   7.99 144.
  8002370.    592  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    592  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    592  19    1.   0.   0.   0.   0.   1.   0.   0.   8.19 144.
  8002370.    592  20    1.   0.   0.   0.   1.   0.   0.   0.   7.99 144.
  8002370.    592  26    1.   0.   0.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    592  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    592  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    592  50    2.   0.   1.   0.   0.   1.   1.   0.   7.99 144.
  8002370.    592  51    2.   0.   1.   0.   1.   1.   0.   0.   7.99 144.
  8002370.    592  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    592  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8002370.    592  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8002370.    592  81    3.   0.   0.   1.   0.   0.   1.   0.   6.99 144.
  8002370.    592  82    3.   0.   0.   1.   1.   0.   0.   0.   7.99 144.
  8002370.    593  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    593  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    593  19    1.   0.   0.   0.   0.   1.   1.   0.   7.99 144.
  8002370.    593  20    1.   0.   0.   0.   1.   0.   0.   0.   7.99 144.
  8002370.    593  26    1.   0.   0.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    593  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    593  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    593  50    2.   0.   1.   0.   0.   0.   0.   0.   6.79 144.
  8002370.    593  51    2.   0.   1.   0.   1.   0.   0.   0.   7.99 144.
  8002370.    593  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    593  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8002370.    593  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8002370.    593  81    3.   0.   0.   1.   0.   0.   0.   0.   7.99 144.
  8002370.    593  82    3.   0.   0.   1.   1.   0.   0.   0.   7.99 144.
  8002370.    594  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    594  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    594  19    1.   0.   0.   0.   0.   1.   1.   0.   7.99 144.
  8002370.    594  20    1.   0.   0.   0.   1.   0.   0.   0.   8.19 144.
  8002370.    594  26    1.   0.   0.   0.   0.   0.   0.   0.  14.99 288.
  8002370.    594  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8002370.    594  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8002370.    594  50    2.   0.   1.   0.   0.   0.   0.   0.   7.99 144.
  8002370.    594  51    2.   0.   1.   0.   1.   0.   0.   0.   8.19 144.
  8002370.    594  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8002370.    594  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8002370.    594  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8002370.    594  81    3.   0.   0.   1.   0.   0.   0.   0.   7.99 144.
  8002370.    594  82    3.   0.   0.   1.   1.   0.   0.   0.   8.19 144.
  8002370.    595  15    1.   0.   0.   0.   0.   0.   0.   0.   4.18  72.
  8002370.    595  16    1.   0.   0.   0.   1.   0.   0.   0.   4.18  72.
  8002370.    595  19    1.   0.   0.   0.   0.   0.   0.   0.   8.18 144.
  8002370.    595  20    1.   0.   0.   0.   1.   1.   1.   0.   7.98 144.
  8002370.    595  26    1.   0.   0.   0.   0.   0.   0.   0.  15.29 288.
  8002370.    595  45    2.   0.   1.   0.   0.   0.   0.   0.   4.18  72.
  8002370.    595  46    2.   0.   1.   0.   1.   0.   0.   0.   4.18  72.
  8002370.    595  50    2.   0.   1.   0.   0.   0.   0.   0.   8.18 144.
  8002370.    595  51    2.   0.   1.   0.   1.   0.   0.   0.   7.98 144.
  8002370.    595  57    2.   0.   1.   0.   0.   0.   0.   0.  15.29 288.
  8002370.    595  76    3.   0.   0.   1.   0.   0.   0.   0.   4.18  72.
  8002370.    595  77    3.   0.   0.   1.   1.   0.   0.   0.   4.18  72.
  8002370.    595  81    3.   0.   0.   1.   0.   0.   0.   0.   8.18 144.
  8002370.    595  82    3.   0.   0.   1.   1.   0.   0.   0.   8.18 144.
  8002825.    619  15    1.   0.   0.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    619  16    1.   0.   0.   0.   1.   0.   0.   0.   4.19  72.
  8002825.    619  19    1.   0.   0.   0.   0.   0.   0.   0.   7.89 144.
  8002825.    619  20    1.   0.   0.   0.   1.   1.   1.   0.   7.89 144.
  8002825.    619  26    1.   0.   0.   0.   0.   0.   0.   0.  15.29 288.
  8002825.    619  45    2.   0.   1.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    619  46    2.   0.   1.   0.   1.   0.   0.   0.   4.11  72.
  8002825.    619  50    2.   0.   1.   0.   0.   1.   0.   0.   7.49 144.
  8002825.    619  51    2.   0.   1.   0.   1.   0.   0.   0.   7.49 144.
  8002825.    619  57    2.   0.   1.   0.   0.   0.   0.   0.  16.19 288.
  8002825.    619  76    3.   0.   0.   1.   0.   0.   0.   0.   4.19  72.
  8002825.    619  77    3.   0.   0.   1.   1.   0.   0.   0.   4.19  72.
  8002825.    619  81    3.   0.   0.   1.   0.   0.   0.   0.   7.29 144.
  8002825.    619  82    3.   0.   0.   1.   1.   0.   0.   0.   7.89 144.
  8002825.    620  15    1.   0.   0.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    620  16    1.   0.   0.   0.   1.   0.   0.   0.   4.19  72.
  8002825.    620  19    1.   0.   0.   0.   0.   0.   0.   0.   7.89 144.
  8002825.    620  20    1.   0.   0.   0.   1.   0.   0.   0.   7.89 144.
  8002825.    620  26    1.   0.   0.   0.   0.   0.   0.   0.  14.99 288.
  8002825.    620  45    2.   0.   1.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    620  46    2.   0.   1.   0.   1.   0.   0.   0.   4.19  72.
  8002825.    620  50    2.   0.   1.   0.   0.   1.   1.   0.   7.89 144.
  8002825.    620  51    2.   0.   1.   0.   1.   0.   0.   0.   7.89 144.
  8002825.    620  57    2.   0.   1.   0.   0.   0.   0.   0.  16.19 288.
  8002825.    620  76    3.   0.   0.   1.   0.   0.   0.   0.   3.99  72.
  8002825.    620  77    3.   0.   0.   1.   1.   0.   0.   0.   4.19  72.
  8002825.    620  81    3.   0.   0.   1.   0.   0.   0.   0.   7.59 144.
  8002825.    620  82    3.   0.   0.   1.   1.   0.   0.   0.   7.89 144.
  8002825.    621  15    1.   0.   0.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    621  16    1.   0.   0.   0.   1.   0.   0.   0.   4.19  72.
  8002825.    621  19    1.   0.   0.   0.   0.   1.   0.   0.   7.89 144.
  8002825.    621  20    1.   0.   0.   0.   1.   0.   0.   0.   7.89 144.
  8002825.    621  26    1.   0.   0.   0.   0.   0.   0.   0.  14.99 288.
  8002825.    621  45    2.   0.   1.   0.   0.   0.   0.   0.   4.19  72.
  8002825.    621  46    2.   0.   1.   0.   1.   0.   0.   0.   4.19  72.
  8002825.    621  50    2.   0.   1.   0.   0.   1.   1.   0.   7.89 144.
  8002825.    621  51    2.   0.   1.   0.   1.   0.   0.   0.   7.89 144.
  8002825.    621  57    2.   0.   1.   0.   0.   0.   0.   0.  16.25 288.
  8002825.    621  76    3.   0.   0.   1.   0.   0.   0.   0.   3.99  72.
  8002825.    621  77    3.   0.   0.   1.   1.   0.   0.   0.   4.19  72.
  8002825.    621  81    3.   0.   0.   1.   0.   0.   0.   0.   7.89 144.
  8002825.    621  82    3.   0.   0.   1.   1.   0.   0.   0.   7.89 144.
  8005598.    861  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    861  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    861  19    1.   0.   0.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    861  20    1.   0.   0.   0.   1.   0.   0.   0.   8.49 144.
  8005598.    861  26    1.   0.   0.   0.   0.   0.   0.   0.  12.99 288.
  8005598.    861  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    861  46    2.   0.   1.   0.   1.   0.   0.   0.   4.27  72.
  8005598.    861  50    2.   0.   1.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    861  51    2.   0.   1.   0.   1.   1.   0.   0.   7.59 144.
  8005598.    861  57    2.   0.   1.   0.   0.   1.   0.   0.  15.99 288.
  8005598.    861  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8005598.    861  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8005598.    861  81    3.   0.   0.   1.   0.   0.   0.   0.   8.49 144.
  8005598.    861  82    3.   0.   0.   1.   1.   0.   0.   0.   6.99 144.
  8005598.    862  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    862  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    862  19    1.   0.   0.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    862  20    1.   0.   0.   0.   1.   0.   0.   0.   8.49 144.
  8005598.    862  26    1.   0.   0.   0.   0.   0.   0.   0.  12.99 288.
  8005598.    862  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    862  46    2.   0.   1.   0.   1.   0.   0.   0.   4.28  72.
  8005598.    862  50    2.   0.   1.   0.   0.   0.   0.   0.   6.99 144.
  8005598.    862  51    2.   0.   1.   0.   1.   1.   0.   0.   8.49 144.
  8005598.    862  57    2.   0.   1.   0.   0.   1.   0.   0.  15.92 288.
  8005598.    862  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8005598.    862  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8005598.    862  81    3.   0.   0.   1.   0.   0.   0.   0.   8.49 144.
  8005598.    862  82    3.   0.   0.   1.   1.   0.   0.   0.   6.99 144.
  8005598.    863  15    1. -99.   0.   0.   0.   0.   0.   0.   4.00  72.
  8005598.    863  16    1. -99.   0.   0.   1.   0.   0.   0.   3.79  72.
  8005598.    863  19    1. -99.   0.   0.   0.   0.   0.   0.   7.51 144.
  8005598.    863  20    1. -99.   0.   0.   1.   0.   0.   0.   7.80 144.
  8005598.    863  26    1. -99.   0.   0.   0.   0.   0.   0.  11.33 288.
  8005598.    863  45    2. -99.   1.   0.   0.   0.   0.   0.   4.00  72.
  8005598.    863  46    2. -99.   1.   0.   1.   0.   0.   0.   4.04  72.
  8005598.    863  50    2. -99.   1.   0.   0.   0.   0.   0.   6.99 144.
  8005598.    863  51    2. -99.   1.   0.   1.   0.   0.   0.   7.77 144.
  8005598.    863  57    2. -99.   1.   0.   0.   0.   0.   0.  12.01 288.
  8005598.    863  76    3. -99.   0.   1.   0.   0.   0.   0.   3.99  72.
  8005598.    863  77    3. -99.   0.   1.   1.   0.   0.   0.   3.92  72.
  8005598.    863  81    3. -99.   0.   1.   0.   0.   0.   0.   6.98 144.
  8005598.    863  82    3. -99.   0.   1.   1.   0.   0.   0.   6.55 144.
  8005598.    864  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    864  16    1.   0.   0.   0.   1.   0.   0.   0.   4.32  72.
  8005598.    864  19    1.   0.   0.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    864  20    1.   0.   0.   0.   1.   0.   0.   0.   7.99 144.
  8005598.    864  26    1.   0.   0.   0.   0.   0.   0.   0.  12.99 288.
  8005598.    864  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    864  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    864  50    2.   0.   1.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    864  51    2.   0.   1.   0.   1.   0.   0.   0.   8.49 144.
  8005598.    864  57    2.   0.   1.   0.   0.   0.   0.   0.  15.99 288.
  8005598.    864  76    3.   0.   0.   1.   0.   0.   0.   0.   4.30  72.
  8005598.    864  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8005598.    864  81    3.   0.   0.   1.   0.   0.   0.   0.   6.89 144.
  8005598.    864  82    3.   0.   0.   1.   1.   0.   0.   0.   6.99 144.
  8005598.    865  15    1. -99.   0.   0.   0.   0.   0.   0.   4.04  72.
  8005598.    865  16    1. -99.   0.   0.   1.   0.   0.   0.   3.83  72.
  8005598.    865  19    1. -99.   0.   0.   0.   0.   0.   0.   6.99 144.
  8005598.    865  20    1. -99.   0.   0.   1.   0.   0.   0.   7.46 144.
  8005598.    865  26    1. -99.   0.   0.   0.   0.   0.   0.  11.29 288.
  8005598.    865  45    2. -99.   1.   0.   0.   0.   0.   0.   4.04  72.
  8005598.    865  46    2. -99.   1.   0.   1.   0.   0.   0.   3.92  72.
  8005598.    865  50    2. -99.   1.   0.   0.   0.   0.   0.   7.68 144.
  8005598.    865  51    2. -99.   1.   0.   1.   0.   0.   0.   7.65 144.
  8005598.    865  57    2. -99.   1.   0.   0.   0.   0.   0.  12.36 288.
  8005598.    865  76    3. -99.   0.   1.   0.   0.   0.   0.   3.83  72.
  8005598.    865  77    3. -99.   0.   1.   1.   0.   0.   0.   4.03  72.
  8005598.    865  81    3. -99.   0.   1.   0.   0.   0.   0.   7.01 144.
  8005598.    865  82    3. -99.   0.   1.   1.   0.   0.   0.   7.11 144.
  8005598.    866  15    1.   0.   0.   0.   0.   0.   0.   0.   4.33  72.
  8005598.    866  16    1.   0.   0.   0.   1.   0.   0.   0.   4.35  72.
  8005598.    866  19    1.   0.   0.   0.   0.   0.   0.   0.   8.00 144.
  8005598.    866  20    1.   0.   0.   0.   1.   0.   0.   0.   8.46 144.
  8005598.    866  26    1. -99.   0.   0.   0.   0.   0.   0.  13.90 288.
  8005598.    866  45    2.   0.   1.   0.   0.   0.   0.   0.   4.31  72.
  8005598.    866  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    866  50    2.   0.   1.   0.   0.   0.   0.   0.   8.89 144.
  8005598.    866  51    2.   0.   1.   0.   1.   0.   0.   0.   8.46 144.
  8005598.    866  57    2.   0.   1.   0.   0.   1.   0.   0.  13.97 288.
  8005598.    866  76    3.   0.   0.   1.   0.   0.   0.   0.   4.50  72.
  8005598.    866  77    3.   0.   0.   1.   1.   0.   0.   0.   4.28  72.
  8005598.    866  81    3.   0.   0.   1.   0.   0.   0.   0.   8.47 144.
  8005598.    866  82    3.   0.   0.   1.   1.   0.   0.   0.   7.00 144.
  8005598.    867  15    1.   0.   0.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    867  16    1.   0.   0.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    867  19    1.   0.   0.   0.   0.   0.   0.   0.   7.99 144.
  8005598.    867  20    1.   0.   0.   0.   1.   0.   0.   0.   8.49 144.
  8005598.    867  26    1.   0.   0.   0.   0.   0.   0.   0.  13.99 288.
  8005598.    867  45    2.   0.   1.   0.   0.   0.   0.   0.   4.29  72.
  8005598.    867  46    2.   0.   1.   0.   1.   0.   0.   0.   4.29  72.
  8005598.    867  50    2.   0.   1.   0.   0.   1.   0.   0.   8.49 144.
  8005598.    867  51    2.   0.   1.   0.   1.   1.   0.   0.   8.49 144.
  8005598.    867  57    2.   0.   1.   0.   0.   1.   1.   0.  13.99 288.
  8005598.    867  76    3.   0.   0.   1.   0.   0.   0.   0.   4.29  72.
  8005598.    867  77    3.   0.   0.   1.   1.   0.   0.   0.   4.29  72.
  8005598.    867  81    3.   0.   0.   1.   0.   0.   0.   0.   8.49 144.
  8005598.    867  82    3.   0.   0.   1.   1.   0.   0.   0.   8.49 144.
  8014845.   1586  15    1.   0.   0.   0.   0.   0.   0.   0.   4.19  72.
  8014845.   1586  16    1.   0.   0.   0.   1.   0.   0.   0.   4.19  72.
  8014845.   1586  19    1.   0.   0.   0.   0.   0.   0.   0.   7.49 144.
  8014845.   1586  20    1.   0.   0.   0.   1.   0.   0.   0.   7.89 144.
  8014845.   1586  26    1.   0.   0.   0.   0.   0.   0.   0.  15.29 288.
